Color_Mean_R,Color_Mean_G,Color_Mean_B,Color_Mean_H,Color_Mean_S,Color_Mean_V,Texture_Contrast,Texture_Dissimilarity,Texture_Homogeneity,Texture_Energy,Texture_LBP_Mean,Texture_LBP_Std,Size_Area,Size_Perimeter,Shape_MajorAxisLength,Shape_MinorAxisLength,Shape_ConvexArea,Shape_Eccentricity,Shape_Extent,Shape_Roundness,Shape_AspectRatio,Shape_EquivDiameter,Shape_Solidity,Name,Class,Image_Path
178.84613827160493,157.83398024691357,127.87953580246914,19.54866172839506,82.62162962962962,178.93423703703704,0.0,0.0,1.0,1.0,24.0,0.0,86474.5,2026.9818762540817,423.02294921875,314.1344909667969,102146.5,0.6697413639424715,0.6719075369075369,0.2644832618942164,1.3466300625468801,331.8173488701289,0.8465733040290171,Kala Jira rice,6,data/images/Kala Jira rice/WhatsApp Image 2026-01-21 at 11.16.57 AM (1).jpeg
178.65384847005208,168.05346761067707,168.93221110026042,86.93210774739583,28.744599609375,182.49292073567707,0.008698384788258254,0.008698384788258254,0.9956508076058709,0.9660580291189094,23.55898922496308,2.7407416409353575,378552.0,21418.877431750298,1281.954833984375,857.7670288085938,1009424.0,0.7431646222401078,0.33702991452991454,0.010369122322948609,1.4945256589833749,694.2531066827036,0.3750178319516873,Kala Jira rice,6,data/images/Kala Jira rice/WhatsApp Image 2026-01-21 at 11.16.58 AM (1).jpeg
136.09783299763998,110.14101282755534,77.11211013793945,36.83878962198893,120.6778450012207,137.0418383280436,0.0,0.0,1.0,1.0,24.0,0.0,242357.5,6104.281967759132,675.0643310546875,485.7060546875,286119.5,0.6944966325300416,0.587060838307108,0.08173294646353149,1.3898618815633652,555.4990125672161,0.8470499214489051,Kala Jira rice,6,data/images/Kala Jira rice/WhatsApp Image 2026-01-21 at 11.16.57 AM (2).jpeg
153.24010277777776,152.8369361111111,144.9703722222222,67.56783333333334,21.447377777777778,155.61749722222223,0.011176744444227673,0.011176744444227673,0.9944116277778862,0.7098238924141358,23.07717600388709,3.1199148299436197,154863.5,3314.9027911424637,705.6373291015625,324.33984375,207542.0,0.8881048114473094,0.670404761904762,0.1770995018900923,2.1756109916778072,444.04766887812156,0.7461790866427036,Ambemohar rice,7,data/images/Ambemohar rice/WhatsApp Image 2026-01-21 at 11.19.36 AM (1).jpeg
172.5171846382784,162.57801530067155,150.99956716460622,44.56233306623932,48.260061336233214,175.78984828105922,0.009895180801060556,0.009895180801060556,0.9950524095994697,0.8252073740781523,23.337917737355184,2.8723718262782736,226269.5,7216.57634305954,903.1958618164062,587.6593017578125,482939.5,0.7593825813474664,0.3490778966725908,0.054597588451641546,1.536937914731814,536.7450746559795,0.46852556065511314,Ambemohar rice,7,data/images/Ambemohar rice/WhatsApp Image 2026-01-21 at 11.19.35 AM (1).jpeg
169.60882222222222,125.23796388888888,100.5048861111111,16.721858333333333,104.9884611111111,169.6173222222222,0.024785296492113085,0.024785296492113085,0.9876073517539434,0.7118465096949345,22.64728818897638,4.020930755701217,75404.5,2317.4671572446823,608.4037475585938,463.55487060546875,169164.5,0.6476713641658136,0.39896560846560847,0.17643305426041148,1.312474069712463,309.8515632540565,0.4457465957692069,Ambemohar rice,7,data/images/Ambemohar rice/WhatsApp Image 2026-01-21 at 11.19.36 AM (2).jpeg
164.643188,162.498252,156.788668,25.611976,19.57508,165.26668,0.03588076754711829,0.035401275496885556,0.9823473114565804,0.7635476832157456,21.56405006388842,6.1161416681687,28203.5,1532.1046801805496,411.73736572265625,207.0232391357422,56892.5,0.8644003866314164,0.3856888888888889,0.15098576102483066,1.9888461191194382,189.4988430042204,0.49573318099925295,Ambemohar rice,7,data/images/Ambemohar rice/WhatsApp Image 2026-01-21 at 11.19.36 AM.jpeg
129.50321833292642,105.08167266845703,112.97880045572917,75.92932001749675,88.65787887573242,131.29682032267252,0.07463684682160775,0.0746234671873095,0.962689604369775,0.5895391823193284,20.970202292668134,5.597670130597856,263747.0,6253.854350924492,15160.7958984375,3406.614013671875,521160.5,0.9744282470868889,0.49915780947189925,0.08474261617215902,4.450400261841284,579.4938396611866,0.5060763430843281,Ambemohar rice,7,data/images/Ambemohar rice/WhatsApp Image 2026-01-21 at 11.19.35 AM.jpeg
206.517692,193.76664,162.241288,21.932056,56.279016,206.536952,0.00026481419753334324,0.00026481419753334324,0.9998675929012333,0.999711141901104,23.98646194965356,0.5686770220774313,18678.5,4722.52340054512,410.064697265625,222.6912841796875,85927.0,0.8396914503618389,0.1284275302530253,0.010524552130708749,1.8414043404354687,154.21480096390144,0.2173763776228659,Ponni rice,8,data/images/Ponni rice/WhatsApp Image 2026-01-21 at 11.22.19 AM.jpeg
190.229104,177.642496,138.48902,22.621104,77.779168,190.529132,0.02473858940325541,0.02473858940325541,0.9876307052983724,0.8653311354558041,22.669359391965255,4.523393169299946,61802.5,6772.4484894275665,436.249267578125,389.8674621582031,169209.0,0.4487038775404338,0.28344569803705744,0.016932632639092227,1.118968136410165,280.51628644963716,0.36524357451435796,Ponni rice,8,data/images/Ponni rice/WhatsApp Image 2026-01-21 at 11.22.19 AM (1).jpeg
195.198588,182.104296,124.669984,24.55704,94.2339,195.198896,0.0010331243649623896,0.0010331243649623896,0.9994834378175188,0.998922022115744,23.96137393932349,0.9605289671761682,27202.5,9199.303722858429,316.7220458984375,269.8299560546875,95025.0,0.5236302898991188,0.200886922872419,0.004039324722177548,1.1737838545778296,186.10561172532726,0.286266771902131,Ponni rice,8,data/images/Ponni rice/WhatsApp Image 2026-01-21 at 11.22.20 AM.jpeg
189.63213342213342,189.59119325119326,173.41732822732823,36.37109668109668,30.364121434121433,191.34255633255634,0.03129491246904016,0.03129491246904016,0.9843525437654799,0.939747541643936,22.29273262117412,5.892174172993949,125039.5,9903.226389408112,755.8396606445312,584.7062377929688,354484.5,0.6336925274099102,0.2963302208740165,0.016021518588213688,1.2926827384252346,399.0053083029252,0.3527361563058469,Ponni rice,8,data/images/Ponni rice/WhatsApp Image 2026-01-21 at 11.22.20 AM (1).jpeg
177.20318163265307,142.91733265306124,112.12321632653061,14.992059183673469,113.94901836734694,177.20473265306123,0.027355868372879188,0.027355868372879188,0.9863220658135604,0.7171247676473662,22.916257545457484,3.7374283473280583,127054.5,5945.071730852127,803.7930908203125,286.6600341796875,191877.0,0.9342441388857975,0.5567681858019281,0.045173705625005486,2.803994261427004,402.20742625734016,0.6621663878422114,Ponni rice,8,data/images/Ponni rice/WhatsApp Image 2026-01-21 at 11.22.20 AM (2).jpeg
196.61298969072166,183.26244376757262,171.16221415182756,26.12684395501406,37.99427014995314,197.19319001874413,0.008372815630792053,0.008372815630792053,0.995813592184604,0.9785490015265853,23.601726127838692,2.7180270557795416,90248.0,6829.793722271919,897.8203735351562,222.13211059570312,185753.0,0.9689102046179419,0.22434125484737,0.024312648770448933,4.041830652612201,338.9798259974463,0.48584948829897767,Jasmine rice,9,data/images/Jasmine rice/WhatsApp Image 2026-01-21 at 11.26.33 AM.jpeg
150.450632,133.514732,119.05778,24.769144,72.448948,150.451684,0.06006963626652102,0.05793000630519556,0.9712489598435348,0.6814959348708499,21.220158112150422,6.422047690738143,75857.5,6523.743742823601,474.5185852050781,462.3165588378906,249001.0,0.2253171969892689,0.30343,0.022398276581353828,1.0263932280467292,310.7809015443961,0.3046473708940928,Jasmine rice,9,data/images/Jasmine rice/WhatsApp Image 2026-01-21 at 11.26.33 AM (3).jpeg
133.80076171875,107.7564734375,96.334233203125,70.131270703125,127.515880859375,133.812317578125,0.013624986054350731,0.00952743639659481,0.9956460367674783,0.7059063090822186,23.365626033782092,2.4652475290647673,2556801.0,6396.0,1598.999755859375,1598.999755859375,2556801.0,0.0,0.998750390625,0.7853981633974483,1.0,1804.2782881857247,1.0,Jasmine rice,9,data/images/Jasmine rice/WhatsApp Image 2026-01-21 at 11.26.33 AM (1).jpeg
197.573976,195.265164,190.447592,41.56556,12.438408,198.677824,1.6048128320769795e-05,1.6048128320769795e-05,0.9999919759358395,0.9999839519360659,23.9994385373899,0.1160809519349358,248945.5,2030.0416300296783,2107.11767578125,485.45379638671875,249001.0,0.9730989420969629,0.995782,0.7591092022137358,4.340511273090741,562.9984503387798,0.9997771093288782,Jasmine rice,9,data/images/Jasmine rice/WhatsApp Image 2026-01-21 at 11.26.34 AM.jpeg
189.667228,167.049156,139.707004,16.990924,75.556368,189.667268,0.02110438311492725,0.02110438311492725,0.9894478084425364,0.8665893554557957,22.69412999370321,4.415451817869548,62972.0,4668.516260266304,390.8423767089844,350.9073486328125,148911.5,0.44035613226711656,0.3113187492275368,0.036307771973289,1.1138050492010632,283.1579781871997,0.4228820473905642,Jasmine rice,9,data/images/Jasmine rice/WhatsApp Image 2026-01-21 at 11.26.33 AM (2).jpeg
96.53258024691358,72.27504197530864,56.45084814814815,9.098743209876544,84.65014074074074,96.54912592592592,0.20997325472802492,0.0983020409251879,0.9620161009176899,0.8183571246003313,22.214836308450295,5.230128590287407,808201.0,3596.0,898.9998779296875,898.9998779296875,808201.0,0.0,0.997779012345679,0.7853981633974483,1.0,1014.4128712188658,1.0,Bamboo rice,10,data/images/Bamboo rice/WhatsApp Image 2026-01-21 at 11.33.00 AM.jpeg
140.63564564564564,113.71306306306306,98.38375375375375,26.61342942942943,92.82698498498499,141.3321801801802,0.13523483306567546,0.13491502183787962,0.9325744702038399,0.6172834591811983,19.553446915305106,6.717698146738875,106086.0,8838.262970805168,485.010986328125,336.27203369140625,163018.5,0.7206214832883322,0.6371531531531531,0.017066092687852193,1.4423173435029544,367.5226392248163,0.650760496508065,Bamboo rice,10,data/images/Bamboo rice/WhatsApp Image 2026-01-21 at 11.32.59 AM.jpeg
158.3538134810711,116.63162203755002,70.83289319790705,15.592523853493383,148.60781163434902,158.35485995690982,0.09676103398126093,0.09662207236798079,0.9517028599773376,0.6549000564686605,20.139992766399928,6.282483333463579,155999.0,9781.781859636307,652.9842529296875,377.8446044921875,208407.5,0.815581122074646,0.5936712714541234,0.02048781912593694,1.7281820228908122,445.6726329259411,0.7485287237743363,Bamboo rice,10,data/images/Bamboo rice/WhatsApp Image 2026-01-21 at 11.32.59 AM (1).jpeg
137.38718853217068,118.4112326595323,94.39284846082705,22.909690844233054,72.15141498216408,137.68005813185363,0.0,0.0,1.0,1.0,24.0,0.0,278693.0,2360.0226294994354,679.1796264648438,533.21630859375,290269.0,0.6193832397546173,0.699578033651879,0.6287870518138786,1.2737412857008115,595.6869550702589,0.9601197509895993,Bamboo rice,10,data/images/Bamboo rice/WhatsApp Image 2026-01-21 at 11.32.57 AM.jpeg
168.05856119791667,148.1879296875,91.60422309027778,22.826146918402777,145.43331922743056,173.26300238715277,0.04440407905545146,0.04440407905545146,0.9777979604722743,0.7231164383589792,21.907775513265044,4.497115230575094,334876.5,9785.32393014431,711.0928955078125,637.7969970703125,388429.5,0.44218269970401397,0.676715044376546,0.043948506597435356,1.1149204194660385,652.9762648079214,0.8621294211690924,Bamboo rice,10,data/images/Bamboo rice/WhatsApp Image 2026-01-21 at 11.32.56 AM.jpeg
190.572336,168.139948,139.606268,17.476992,76.905512,190.572352,0.02336835193432958,0.02336835193432958,0.9883158240328352,0.8621136706509964,22.5761865945915,4.579330418013345,63141.5,5622.385439634323,442.2160949707031,378.02984619140625,169486.0,0.5188699234900374,0.2924083987848251,0.02510056680979706,1.169791484524208,283.5388063632477,0.37254699503203803,Mogara rice,11,data/images/Mogara rice/WhatsApp Image 2026-01-21 at 11.42.05 AM (1).jpeg
181.0353818968145,175.9214780838795,170.3224625946248,54.68162643524869,31.409435648783212,186.4892689757659,0.0006800731980243365,0.0006800731980243365,0.9996599634009877,0.9990317500260223,23.976413626028585,0.7300809181293423,392114.5,24707.660722732544,1265.037353515625,539.5531616210938,734498.5,0.9044820713329095,0.4529303661196126,0.008071597704487869,2.344601873362776,706.5802767301504,0.5338533707012335,Mogara rice,11,data/images/Mogara rice/WhatsApp Image 2026-01-21 at 11.42.05 AM (2).jpeg
184.95124448645242,170.1882679584121,127.82354350451585,22.716334541062803,80.80295631169922,184.96785404851923,0.0029579205167690296,0.0029579205167690296,0.9985210397416155,0.9956674048896565,23.86302302706247,1.767600158042757,111698.5,5088.758899092674,598.1583862304688,263.6958312988281,140144.5,0.8975826746446867,0.5969096019836689,0.054204264431828464,2.2683649691550016,377.1192746169315,0.7970237861635668,Mogara rice,11,data/images/Mogara rice/WhatsApp Image 2026-01-21 at 11.42.05 AM.jpeg
215.242888,216.776292,219.10792,62.507692,10.739524,221.454496,0.0,0.0,1.0,1.0,24.0,0.0,39419.5,1672.0802954435349,757.0061645507812,268.8935241699219,46030.5,0.934787852529589,0.7437641509433962,0.17717674443824166,2.8152636508732223,224.0322883730998,0.856377836434538,Mogara rice,11,data/images/Mogara rice/WhatsApp Image 2026-01-21 at 11.42.04 AM.jpeg
151.414128,134.421396,120.133196,25.042492,70.75632,151.414972,0.05758817434468136,0.05615494716888687,0.972065849133136,0.6844729020810878,21.296943801554804,6.263353558967243,248184.5,2291.8893887996674,2919.49267578125,495.89776611328125,249001.0,0.9854686322572778,0.992738,0.5937412344144677,5.887287411402315,562.1372784207822,0.9967208967032261,Mogara rice,11,data/images/Mogara rice/WhatsApp Image 2026-01-21 at 11.42.06 AM.jpeg
147.13379414876303,113.26168823242188,94.42717658148871,11.044470893012154,114.6563229031033,147.13489956325955,0.0,0.0,1.0,1.0,24.0,0.0,409066.0,6336.089854717255,693.611083984375,497.7996826171875,528065.0,0.6963598505308662,0.6935390896267362,0.12804440107040713,1.3933538091822535,721.691767728186,0.7746508479069811,Brown rice,12,data/images/Brown rice/WhatsApp Image 2026-01-21 at 11.42.19 AM (1).jpeg
148.61185648148148,98.19748703703704,65.38973888888889,12.43231851851852,160.60932592592593,148.61307685185184,0.0,0.0,1.0,1.0,24.0,0.0,369084.0,11134.437842488289,830.6882934570312,642.5571899414062,475283.5,0.6337672167864874,0.5204230118443316,0.03741092895472115,1.2927849947998875,685.5161151490407,0.7765554663690197,Brown rice,12,data/images/Brown rice/WhatsApp Image 2026-01-21 at 11.42.19 AM.jpeg
114.03762776831346,60.15074531516184,40.71251935883537,9.117912730370142,181.87492450054205,114.03763551184761,0.0,0.0,1.0,1.0,24.0,0.0,60409.5,6269.2037616968155,530.07763671875,229.42959594726562,123113.0,0.9014791025861144,0.2902154174313249,0.019314805277590826,2.310415247562866,277.3369147403187,0.4906833559412897,Brown rice,12,data/images/Brown rice/WhatsApp Image 2026-01-21 at 11.42.05 AM.jpeg
158.48269670413413,92.19502444910141,51.587580174001396,11.735690925255604,176.24908712770687,158.50577570330856,0.07018686937366621,0.05737038692182393,0.9725964547842723,0.6259978357823406,21.92396008978724,5.126767944453913,134666.5,6216.350951194763,1303.560302734375,1194.9862060546875,287646.0,0.3995542043434722,0.30138060837182656,0.043792363682530484,1.0908580334480604,414.0805635997394,0.46816746973710743,Brown rice,12,data/images/Brown rice/WhatsApp Image 2026-01-21 at 11.42.22 AM.jpeg
144.59115885416668,108.5934592013889,85.51276041666667,13.081922743055555,118.93309027777778,144.63101996527777,0.0,0.0,1.0,1.0,24.0,0.0,58119.0,6746.264722824097,496.1833801269531,268.7651062011719,138192.5,0.8405945326796348,0.2797679792047752,0.016047272943902197,1.8461599689788513,272.0283240775911,0.4205655154946904,Brown rice,12,data/images/Brown rice/WhatsApp Image 2026-01-21 at 11.42.20 AM.jpeg
96.53258024691358,72.27504197530864,56.45084814814815,9.098743209876544,84.65014074074074,96.54912592592592,0.20997325472802492,0.0983020409251879,0.9620161009176899,0.8183571246003313,22.214836308450295,5.230128590287407,808201.0,3596.0,898.9998779296875,898.9998779296875,808201.0,0.0,0.997779012345679,0.7853981633974483,1.0,1014.4128712188658,1.0,Bamboo rice,10,uploads/prediction_20260216_174059_215569_WhatsApp_Image_2026-01-21_at_11.33.00_AM.jpeg
